RBG_CYC_83755_Nw_c0_41V_40C_180416_Lowercutoff_100DOD_C5C5_0000_08_1 (269954 Points)
Capacity (mAh)	Voltage (V)
74.04	3.6151
77.4	3.6213
80.77	3.6272
84.13	3.6328
87.5	3.638
90.86	3.6433
94.23	3.6483
97.59	3.6532
100.96	3.6591
104.32	3.6647
107.69	3.6706
111.05	3.6768
114.42	3.6836
117.78	3.6907
121.15	3.6985
124.51	3.7072
127.88	3.7162
131.25	3.7261
134.61	3.7369
137.98	3.7484
141.34	3.7608
144.71	3.7732
148.07	3.7868
151.44	3.8005
154.8	3.8147
158.17	3.8293
161.53	3.8445
164.9	3.8594
168.26	3.8749
171.63	3.8904
174.99	3.9068
178.36	3.9233
181.72	3.9391
185.09	3.9546
188.45	3.9704
191.82	3.9859
195.18	4.0017
198.55	4.0172
201.92	4.0336
205.28	4.0497
208.65	4.0662
212.01	4.0826
215.37	4.0981
217.43	4.0981
218.18	4.0981
0	4.0913
3.37	4.0612
6.73	4.0423
10.1	4.024
13.46	4.0063
16.83	3.9884
20.19	3.9707
23.56	3.953
26.92	3.9357
30.29	3.9174
33.65	3.8991
37.02	3.8802
40.38	3.8619
43.75	3.8442
47.11	3.8278
50.48	3.812
53.84	3.7968
57.21	3.7822
60.57	3.7676
63.94	3.7534
67.3	3.74
70.67	3.7267
74.03	3.7137
77.4	3.7016
80.76	3.6898
84.13	3.6793
87.5	3.6687
90.86	3.6591
94.23	3.6498
97.59	3.6418
100.96	3.634
104.32	3.6266
107.69	3.6197
111.05	3.6132
114.42	3.607
117.78	3.6011
121.15	3.5953
124.51	3.589
127.88	3.5832
131.24	3.577
134.61	3.5708
137.97	3.5639
141.34	3.5571
144.7	3.5497
148.07	3.5419
151.44	3.5339
154.8	3.5249
158.17	3.5156
161.53	3.5044
164.9	3.4926
168.26	3.4796
171.63	3.4669
174.99	3.4551
178.36	3.4449
181.72	3.4365
185.09	3.4285
188.45	3.4198
191.82	3.4099
195.18	3.3984
198.55	3.3844
201.91	3.3652
205.28	3.3361
208.65	3.2865
211.06	3.2359
212.01	3.213
213.82	3.1628
215.32	3.1125
215.38	3.1107
216.62	3.0602
217.66	3.0099
217.85	2.9994
0	3.0437
0.3	3.0952
0.95	3.1454
1.99	3.1956
3.37	3.2452
5.13	3.2952
6.73	3.332
9.38	3.382
10.1	3.3934
13.46	3.4375
16.83	3.4542
20.19	3.4626
23.56	3.47
26.92	3.4774
30.29	3.4843
33.65	3.4917
37.02	3.5001
40.38	3.5094
43.75	3.5199
47.11	3.5314
50.48	3.5429
53.84	3.5553
57.21	3.5664
60.57	3.5779
63.94	3.5887
67.31	3.599
70.67	3.6077
74.04	3.6151
77.4	3.6216
80.77	3.6272
84.13	3.6331
87.5	3.638
90.86	3.6433
94.23	3.6483
97.59	3.6535
100.96	3.6591
104.32	3.6647
107.69	3.6706
111.05	3.6768
114.42	3.6839
117.78	3.691
121.15	3.6988
124.51	3.7075
127.88	3.7168
131.24	3.7267
134.61	3.7375
137.98	3.749
141.34	3.7614
144.71	3.7738
148.07	3.7875
151.44	3.8014
154.8	3.8157
158.17	3.8299
161.53	3.8448
164.9	3.86
168.26	3.8755
171.63	3.8916
174.99	3.9074
178.36	3.9239
181.72	3.9397
185.09	3.9558
188.46	3.9713
191.82	3.9868
195.19	4.0026
198.55	4.0184
201.92	4.0342
205.28	4.051
208.65	4.0671
212.01	4.0838
215.35	4.0981
217.3	4.0981
217.93	4.0981
0	4.091
3.37	4.0615
6.73	4.0423
10.1	4.024
13.46	4.0063
16.83	3.9884
20.19	3.9704
23.56	3.953
26.92	3.9353
30.29	3.9171
33.65	3.8984
37.02	3.8792
40.38	3.8612
43.75	3.8439
47.11	3.8275
50.48	3.8116
53.84	3.7965
57.21	3.7819
60.57	3.7673
63.94	3.7534
67.31	3.74
70.67	3.7264
74.04	3.7134
77.4	3.7016
80.77	3.6898
84.13	3.679
87.5	3.6684
90.86	3.6588
94.23	3.6495
97.59	3.6414
100.96	3.6337
104.32	3.6263
107.69	3.6194
111.06	3.6132
114.42	3.6067
117.79	3.6008
121.15	3.5949
124.52	3.5887
127.88	3.5828
131.25	3.5766
134.61	3.5704
137.98	3.5636
141.34	3.5565
144.71	3.5494
148.07	3.5413
151.44	3.5332
154.8	3.5246
158.17	3.515
161.54	3.5038
164.9	3.4917
168.27	3.4787
171.63	3.466
175	3.4545
178.36	3.4446
181.73	3.4362
185.09	3.4281
188.46	3.4192
191.82	3.4099
195.19	3.3981
198.55	3.3838
201.92	3.3643
205.29	3.3336
208.55	3.2834
208.65	3.2818
211	3.2316
212.02	3.2068
213.79	3.1563
215.25	3.1063
215.38	3.102
216.58	3.0518
217.59	3.0016
217.62	2.9994
0	3.0422
0.3	3.0924
0.94	3.1426
1.97	3.1928
3.35	3.2428
3.37	3.2428
5.1	3.293
6.73	3.3302
9.37	3.3804
10.1	3.3922
13.46	3.4368
16.83	3.4542
20.19	3.4626
23.56	3.47
26.92	3.4771
30.29	3.4846
33.65	3.4917
37.02	3.5001
40.38	3.5094
43.75	3.5196
47.11	3.5311
50.48	3.5429
53.84	3.5553
57.21	3.5664
60.58	3.5776
63.94	3.5887
67.31	3.599
70.67	3.6077
74.04	3.6151
77.4	3.6216
80.77	3.6272
84.13	3.6331
87.5	3.6383
90.86	3.6433
94.23	3.6486
97.59	3.6535
100.96	3.6594
104.95	3.6659
107.69	3.6709
111.05	3.6771
114.42	3.6842
117.79	3.691
121.15	3.6991
124.52	3.7081
127.88	3.7171
131.25	3.7273
134.61	3.7382
137.98	3.7496
141.34	3.762
144.71	3.7748
148.07	3.7884
151.44	3.802
154.8	3.8163
158.17	3.8309
161.53	3.8461
164.9	3.8609
168.26	3.8764
171.63	3.8922
175	3.9084
178.36	3.9248
181.73	3.9409
185.09	3.9567
188.46	3.9722
191.82	3.9877
195.19	4.0035
198.55	4.0194
201.92	4.0358
205.28	4.0522
208.65	4.068
212.01	4.0851
215.3	4.0981
217.12	4.0981
217.67	4.0981
0	4.0913
3.37	4.0615
6.73	4.0423
10.1	4.0237
13.46	4.006
16.83	3.9884
20.19	3.9704
23.56	3.9527
26.92	3.9347
30.29	3.9167
33.65	3.8981
37.02	3.8792
40.38	3.8609
43.75	3.8436
47.11	3.8271
50.48	3.8113
53.84	3.7965
57.21	3.7819
60.58	3.7673
63.94	3.7531
67.31	3.7394
70.67	3.7264
74.04	3.7134
77.4	3.7013
80.77	3.6898
84.13	3.6786
87.5	3.6681
90.86	3.6588
94.23	3.6495
97.59	3.6414
100.96	3.6337
104.32	3.6259
107.69	3.6191
111.05	3.6129
114.42	3.6067
117.79	3.6005
121.15	3.5949
124.52	3.5884
127.88	3.5825
131.25	3.5763
134.61	3.5701
137.98	3.5633
141.34	3.5565
144.71	3.5491
148.07	3.541
151.44	3.5332
154.8	3.5239
158.17	3.5143
161.53	3.5032
164.9	3.4911
168.26	3.4778
171.63	3.4654
174.99	3.4539
178.36	3.4443
181.72	3.4359
185.09	3.4281
188.46	3.4192
191.82	3.4095
195.19	3.3978
198.55	3.3832
201.92	3.3634
205.28	3.3314
208.47	3.2812
208.65	3.2775
210.97	3.2273
212.01	3.2015
213.73	3.1513
215.19	3.1011
215.38	3.0943
216.53	3.044
217.42	2.9994
0	3.0412
0.3	3.0912
0.98	3.1414
2	3.1916
3.37	3.2409
5.09	3.2911
6.73	3.3289
9.32	3.3789
10.1	3.3909
13.46	3.4362
16.83	3.4542
20.19	3.4626
23.56	3.47
26.92	3.4774
30.29	3.4846
33.65	3.492
37.02	3.5001
40.38	3.5094
43.75	3.5196
47.11	3.5314
50.48	3.5429
53.84	3.5549
57.21	3.5664
60.57	3.5776
63.94	3.5884
67.3	3.599
70.67	3.6077
74.04	3.6151
77.4	3.6216
80.77	3.6275
84.13	3.6331
87.5	3.6383
90.86	3.6436
94.23	3.6486
97.59	3.6538
100.96	3.6594
104.32	3.665
107.69	3.6709
111.05	3.6771
114.42	3.6842
117.78	3.6914
121.15	3.6991
124.51	3.7081
127.88	3.7174
131.25	3.7273
134.61	3.7385
137.98	3.75
141.34	3.7624
144.71	3.7751
148.07	3.7887
151.44	3.8023
154.8	3.8169
158.17	3.8315
161.53	3.8464
164.9	3.8616
168.26	3.8771
171.63	3.8929
174.99	3.9087
178.36	3.9254
181.72	3.9412
185.09	3.9574
188.46	3.9729
191.82	3.9884
195.19	4.0042
198.55	4.02
201.92	4.0364
205.28	4.0528
208.65	4.0693
212.01	4.0857
215.27	4.0981
217.01	4.0981
217.49	4.0981
0	4.0913
3.37	4.0615
6.73	4.0423
10.1	4.024
13.46	4.006
16.83	3.988
20.19	3.9704
23.56	3.9527
26.92	3.9347
30.29	3.9164
33.65	3.8975
37.02	3.8786
40.38	3.8606
43.75	3.8433
47.11	3.8268
50.48	3.8113
53.85	3.7961
57.21	3.7816
60.58	3.767
63.94	3.7531
67.31	3.7397
70.67	3.7264
74.04	3.7134
77.4	3.701
80.77	3.6895
84.13	3.6786
87.5	3.6681
90.86	3.6585
94.23	3.6492
97.59	3.6408
100.96	3.6334
104.32	3.6259
107.69	3.6191
111.06	3.6129
114.42	3.6064
117.79	3.6002
121.15	3.5946
124.52	3.5884
127.88	3.5822
131.25	3.5763
134.61	3.5698
137.98	3.5627
141.34	3.5559
144.71	3.5487
148.07	3.5407
151.44	3.5326
154.8	3.5233
158.17	3.5137
161.53	3.5026
164.9	3.4905
168.26	3.4771
171.63	3.4644
175	3.453
178.36	3.4437
181.73	3.4356
185.09	3.4278
188.46	3.4188
191.82	3.4092
195.19	3.3971
198.55	3.3826
201.92	3.3621
205.28	3.3289
208.38	3.2787
208.65	3.2734
210.93	3.2232
212.01	3.1956
213.71	3.1454
215.13	3.0952
215.38	3.085
216.52	3.035
217.22	2.9997
0	3.0403
0.31	3.0905
0.99	3.1405
2.03	3.1907
3.37	3.2393
5.08	3.2893
6.73	3.328
9.34	3.3782
10.1	3.39
13.46	3.4356
16.83	3.4539
20.19	3.4626
23.56	3.47
26.92	3.4771
30.29	3.4846
33.65	3.4917
37.02	3.5001
40.38	3.5094
43.75	3.5199
47.11	3.5314
50.48	3.5429
53.85	3.5549
57.21	3.5664
60.58	3.5779
63.94	3.5887
67.31	3.599
70.67	3.6077
74.04	3.6151
77.4	3.6216
80.77	3.6275
84.13	3.6334
87.5	3.6383
90.86	3.6436
94.23	3.6486
97.59	3.6538
100.96	3.6597
104.32	3.6653
107.69	3.6712
111.06	3.6774
114.42	3.6842
117.79	3.6917
121.15	3.6997
124.52	3.7084
127.88	3.7177
131.25	3.7276
134.61	3.7388
137.98	3.7506
141.34	3.763
144.71	3.7757
148.07	3.7893
151.44	3.803
154.8	3.8172
158.17	3.8321
161.53	3.847
164.9	3.8619
168.27	3.8774
171.63	3.8932
175	3.9093
178.36	3.926
181.73	3.9419
185.09	3.958
188.46	3.9735
191.82	3.989
195.19	4.0051
198.55	4.0209
201.92	4.0373
205.28	4.0538
208.65	4.0699
212.01	4.0866
215.22	4.0981
216.89	4.0981
217.31	4.0981
0	4.0913
3.37	4.0615
6.73	4.042
10.1	4.0237
13.46	4.006
16.83	3.9884
20.19	3.9704
23.56	3.9524
26.92	3.9344
30.29	3.9161
33.65	3.8972
37.02	3.8783
40.38	3.8603
43.75	3.843
47.11	3.8265
50.48	3.811
53.84	3.7961
57.21	3.7816
60.58	3.7673
63.94	3.7531
67.31	3.7394
70.67	3.7261
74.04	3.7131
77.4	3.7013
80.77	3.6892
84.13	3.6783
87.5	3.6678
90.86	3.6582
94.23	3.6492
97.59	3.6408
100.96	3.6334
104.32	3.6256
107.7	3.6188
111.06	3.6126
114.43	3.6061
117.8	3.6002
121.15	3.5943
124.51	3.5881
127.88	3.5822
131.25	3.576
134.61	3.5695
137.98	3.5627
141.34	3.5556
144.71	3.5484
148.07	3.5404
151.44	3.532
154.8	3.523
158.17	3.5134
161.53	3.5019
164.9	3.4898
168.26	3.4765
171.63	3.4638
174.99	3.4526
178.36	3.443
181.72	3.4356
185.09	3.4275
188.45	3.4185
191.82	3.4089
195.18	3.3971
198.55	3.3823
201.92	3.3612
205.28	3.3268
208.29	3.2765
208.65	3.2697
210.9	3.2192
212.01	3.1904
213.68	3.1398
215.07	3.0896
215.38	3.0781
216.49	3.0279
217.04	2.9991
0	3.0388
0.34	3.0902
1.04	3.1408
2.09	3.191
3.37	3.2372
5.07	3.2874
6.73	3.3265
9.31	3.3767
10.1	3.3891
13.46	3.435
16.83	3.4539
20.19	3.4626
23.56	3.47
26.92	3.4774
30.29	3.4843
33.65	3.4917
37.02	3.5001
40.38	3.5094
43.75	3.5196
47.11	3.5311
50.48	3.5429
53.84	3.5549
57.21	3.5664
60.58	3.5776
63.94	3.5884
67.31	3.599
70.67	3.608
74.04	3.6151
77.4	3.6219
80.77	3.6275
84.13	3.6334
87.5	3.6387
90.86	3.6436
94.23	3.6489
97.59	3.6542
100.96	3.6597
104.32	3.6653
107.69	3.6712
111.05	3.6774
114.42	3.6845
117.78	3.692
121.15	3.6997
124.51	3.7087
127.88	3.718
131.25	3.7279
134.61	3.7394
137.98	3.7509
141.34	3.7633
144.71	3.776
148.07	3.7896
151.44	3.8036
154.8	3.8178
158.17	3.8324
161.53	3.8476
164.9	3.8625
168.26	3.878
171.63	3.8938
174.99	3.9099
178.36	3.9264
181.72	3.9425
185.09	3.9586
188.45	3.9744
191.82	3.9899
195.18	4.0057
198.55	4.0215
201.92	4.038
205.28	4.0544
208.65	4.0708
212.01	4.0876
215.17	4.0981
216.78	4.0981
217.12	4.0981
0	4.0913
3.37	4.0615
6.73	4.0423
10.1	4.0237
13.46	4.006
16.83	3.988
20.19	3.9704
23.56	3.9524
26.92	3.9344
30.29	3.9158
33.65	3.8969
37.02	3.8777
40.38	3.8594
43.75	3.8426
47.11	3.8265
50.48	3.811
53.84	3.7958
57.21	3.7816
60.58	3.767
63.94	3.7527
67.31	3.7394
70.67	3.7261
74.04	3.7131
77.4	3.701
80.77	3.6892
84.13	3.6783
87.5	3.6678
90.86	3.6582
94.23	3.6492
97.59	3.6408
100.96	3.6331
104.32	3.6253
107.69	3.6188
111.05	3.6126
114.42	3.6061
117.79	3.6002
121.15	3.594
124.52	3.5878
127.88	3.5819
131.25	3.5757
134.61	3.5695
137.98	3.5624
141.34	3.5553
144.71	3.5475
148.07	3.5401
151.44	3.532
154.8	3.5227
158.17	3.5128
161.53	3.5013
164.9	3.4889
168.26	3.4756
171.63	3.4632
174.99	3.4523
178.36	3.443
181.73	3.4353
185.09	3.4275
188.46	3.4182
191.82	3.4086
195.19	3.3968
198.55	3.3813
201.92	3.3599
205.28	3.3246
208.23	3.2744
208.65	3.2663
210.86	3.2161
212.01	3.1854
213.65	3.1352
215.02	3.085
215.38	3.0713
216.45	3.0211
216.87	2.9994
0	3.0381
0.34	3.0884
1.03	3.1386
2.09	3.1891
3.37	3.2359
5.06	3.2859
6.73	3.3255
9.32	3.3758
10.1	3.3885
13.46	3.4343
16.83	3.4539
20.19	3.4626
23.56	3.47
26.92	3.4774
30.29	3.4846
33.65	3.492
37.02	3.5001
40.38	3.5091
43.75	3.5196
47.11	3.5311
50.48	3.5425
53.85	3.5549
57.21	3.5661
60.58	3.5776
63.94	3.5884
67.31	3.599
70.67	3.608
74.04	3.6151
77.4	3.6219
80.77	3.6278
84.13	3.6334
87.5	3.6387
90.86	3.6439
94.23	3.6489
97.59	3.6542
100.96	3.66
104.32	3.6656
107.69	3.6715
111.05	3.6777
114.42	3.6848
117.78	3.692
121.15	3.7
124.52	3.709
127.88	3.7183
131.25	3.7286
134.61	3.7394
137.98	3.7512
141.34	3.7639
144.71	3.7766
148.07	3.7903
151.44	3.8042
154.8	3.8185
158.17	3.833
161.53	3.8482
164.9	3.8631
168.26	3.8786
171.63	3.8944
174.99	3.9105
178.36	3.927
181.72	3.9434
185.09	3.9592
188.45	3.975
191.82	3.9905
195.19	4.0063
198.55	4.0225
201.92	4.0386
205.28	4.0553
208.65	4.0714
212.01	4.0882
215.12	4.0981
216.65	4.0981
216.92	4.0981
0	4.091
3.37	4.0612
6.73	4.0423
10.1	4.0237
13.46	4.006
16.83	3.9877
20.19	3.9701
23.56	3.9521
26.92	3.9341
30.29	3.9155
33.65	3.8963
37.02	3.8774
40.38	3.8591
43.75	3.8423
47.11	3.8262
50.48	3.8107
53.84	3.7955
57.21	3.7813
60.57	3.7667
63.94	3.7527
67.3	3.7394
70.67	3.7258
74.03	3.7127
77.4	3.701
80.76	3.6892
84.13	3.678
87.5	3.6675
90.86	3.6579
94.23	3.6489
97.59	3.6408
100.96	3.6331
104.32	3.6256
107.69	3.6188
111.05	3.6123
114.42	3.6061
117.78	3.5999
121.15	3.594
124.51	3.5878
127.88	3.5816
131.24	3.5754
134.61	3.5692
137.97	3.5621
141.34	3.5549
144.7	3.5475
148.07	3.5398
151.43	3.5314
154.8	3.5224
158.16	3.5122
161.53	3.5007
164.89	3.4883
168.26	3.475
171.62	3.4626
174.99	3.4517
178.36	3.4427
181.72	3.435
185.09	3.4269
188.45	3.4182
191.82	3.4086
195.18	3.3962
198.55	3.381
201.91	3.3587
205.28	3.3218
208.15	3.2716
208.64	3.262
210.8	3.2118
212.01	3.1795
213.62	3.1293
214.97	3.0788
215.37	3.0623
216.43	3.0121
216.65	2.9997
0	3.0375
0.35	3.0877
1.04	3.1377
2.09	3.1879
3.37	3.2341
5.05	3.2843
6.73	3.3246
9.31	3.3748
10.1	3.3875
13.46	3.434
16.83	3.4539
20.19	3.4626
23.56	3.47
26.92	3.4774
30.29	3.4846
33.65	3.492
37.02	3.5001
40.38	3.5091
43.75	3.5196
47.11	3.5311
50.48	3.5429
53.84	3.5549
57.21	3.5664
60.58	3.5776
63.94	3.5884
67.31	3.599
70.67	3.608
74.04	3.6154
77.4	3.6219
80.77	3.6278
84.13	3.6334
87.5	3.6387
90.86	3.6439
94.23	3.6492
97.59	3.6542
100.96	3.66
104.32	3.6656
107.69	3.6715
111.05	3.678
114.42	3.6852
117.79	3.6926
121.15	3.7003
124.52	3.7093
127.88	3.7189
131.25	3.7289
134.61	3.74
137.98	3.7518
141.34	3.7642
144.71	3.7772
148.07	3.7909
151.44	3.8045
154.8	3.8191
158.17	3.8337
161.53	3.8488
164.9	3.8637
168.27	3.8792
171.63	3.895
175	3.9112
178.36	3.9279
181.73	3.9443
185.09	3.9601
188.46	3.9756
191.82	3.9915
195.19	4.0073
198.55	4.0237
201.92	4.0395
205.28	4.0559
208.65	4.0724
212.01	4.0891
215.06	4.0981
216.54	4.0981
216.77	4.0981
0	4.0913
3.37	4.0612
6.73	4.0423
10.1	4.024
13.46	4.006
16.83	3.988
20.19	3.9701
23.56	3.9521
26.92	3.9338
30.29	3.9152
33.65	3.8963
37.02	3.8774
40.38	3.8591
43.75	3.8423
47.11	3.8259
50.48	3.8107
53.84	3.7955
57.21	3.7813
60.58	3.7667
63.94	3.7527
67.31	3.7394
70.67	3.7258
74.04	3.7131
77.4	3.701
80.77	3.6892
84.13	3.678
87.5	3.6675
90.86	3.6579
94.23	3.6489
97.59	3.6405
100.96	3.6328
104.32	3.6253
107.69	3.6188
111.05	3.6123
114.42	3.6058
117.79	3.5999
121.15	3.594
124.52	3.5875
127.88	3.5816
131.25	3.5754
134.61	3.5686
137.98	3.5621
141.34	3.5549
144.71	3.5472
148.07	3.5394
151.44	3.5314
154.8	3.5221
158.17	3.5119
161.53	3.5004
164.9	3.488
168.26	3.4747
171.63	3.4619
174.99	3.4514
178.36	3.4427
181.73	3.435
185.09	3.4272
188.46	3.4182
191.82	3.4083
195.19	3.3959
198.55	3.3804
201.92	3.3581
205.28	3.3203
208.1	3.2703
208.65	3.2595
210.78	3.2093
212.01	3.1761
213.59	3.1259
214.93	3.0757
215.38	3.0571
216.4	3.0071
216.54	2.9997
0	3.0363
0.36	3.0868
1.08	3.1377
2.14	3.1882
3.37	3.2328
5.04	3.2828
6.73	3.3234
9.29	3.3736
10.1	3.3869
13.46	3.4334
16.83	3.4539
20.19	3.4623
23.56	3.4697
26.92	3.4771
30.29	3.4846
33.65	3.492
37.02	3.5001
40.38	3.5091
43.75	3.5193
47.11	3.5311
50.48	3.5425
53.84	3.5549
57.21	3.5661
60.57	3.5776
63.94	3.5884
67.3	3.599
70.67	3.608
74.03	3.6154
77.4	3.6219
80.77	3.6278
84.13	3.6337
87.5	3.639
90.86	3.6439
94.23	3.6492
97.59	3.6548
100.96	3.66
104.32	3.6656
107.69	3.6718
111.05	3.678
114.42	3.6852
117.78	3.6926
121.15	3.7007
124.51	3.7096
127.88	3.7193
131.25	3.7292
134.61	3.7406
137.98	3.7521
141.34	3.7648
144.71	3.7779
148.07	3.7915
151.44	3.8051
154.8	3.8197
158.17	3.8343
161.53	3.8495
164.9	3.8647
168.26	3.8798
171.63	3.8957
174.99	3.9118
178.36	3.9282
181.72	3.945
185.09	3.9605
188.45	3.9766
191.82	3.9921
195.18	4.0079
198.55	4.0243
201.91	4.0404
205.28	4.0569
208.65	4.0733
212.01	4.0897
214.99	4.0981
216.4	4.0981
216.6	4.0981
0	4.0913
3.37	4.0615
6.73	4.0423
10.1	4.024
13.46	4.006
16.83	3.9877
20.19	3.9701
23.56	3.9521
26.92	3.9338
30.29	3.9152
33.65	3.8957
37.02	3.8767
40.38	3.8588
43.75	3.8423
47.11	3.8259
50.48	3.8107
53.84	3.7955
57.21	3.7813
60.57	3.7667
63.94	3.7527
67.3	3.7391
70.67	3.7258
74.03	3.7127
77.4	3.7007
80.76	3.6889
84.13	3.678
87.5	3.6675
90.86	3.6579
94.23	3.6486
97.59	3.6405
100.96	3.6328
104.32	3.6253
107.69	3.6185
111.05	3.612
114.42	3.6055
117.78	3.5996
121.15	3.5937
124.51	3.5875
127.88	3.5816
131.24	3.5751
134.61	3.5683
137.97	3.5618
141.34	3.5546
144.7	3.5469
148.07	3.5394
151.43	3.5311
154.8	3.5215
158.16	3.5115
161.53	3.5001
164.9	3.4874
168.26	3.474
171.63	3.4616
174.99	3.4511
178.36	3.4424
181.72	3.435
185.09	3.4269
188.45	3.4179
191.82	3.4083
195.18	3.3959
198.55	3.3801
201.91	3.3572
205.28	3.3178
208.08	3.2676
208.64	3.2558
210.76	3.2056
212.01	3.1715
213.57	3.1209
214.89	3.0704
215.37	3.0499
216.38	2.9994
0	3.0354
0.37	3.0856
1.09	3.1358
2.13	3.186
3.37	3.231
5.03	3.2812
6.73	3.3224
9.29	3.3727
10.1	3.386
13.46	3.4328
16.83	3.4536
20.19	3.4623
23.56	3.4697
26.92	3.4771
30.29	3.4846
33.65	3.4917
37.02	3.5001
40.38	3.5091
43.75	3.5193
47.11	3.5308
50.48	3.5425
53.84	3.5546
57.21	3.5661
60.57	3.5776
63.94	3.5884
67.31	3.599
70.67	3.608
74.04	3.6154
77.4	3.6219
80.77	3.6278
84.13	3.6337
87.5	3.639
90.86	3.6442
94.23	3.6492
97.59	3.6548
100.96	3.6604
104.32	3.6659
107.69	3.6718
111.05	3.678
114.42	3.6855
117.78	3.6929
121.15	3.701
124.52	3.71
127.88	3.7193
131.25	3.7298
134.61	3.741
137.98	3.7527
141.34	3.7651
144.71	3.7782
148.07	3.7921
151.44	3.8058
154.8	3.8203
158.17	3.8349
161.53	3.8498
164.9	3.8653
168.27	3.8805
171.63	3.8963
175	3.9121
178.36	3.9288
181.73	3.9453
185.09	3.9614
188.46	3.9772
191.82	3.9927
195.19	4.0085
198.55	4.0249
201.92	4.0411
205.28	4.0575
208.65	4.0739
212.01	4.0907
214.93	4.0981
216.31	4.0981
216.45	4.0981
0	4.0913
3.37	4.0615
6.73	4.0423
10.1	4.024
13.46	4.006
16.83	3.9877
20.19	3.9701
23.56	3.9518
26.92	3.9335
30.29	3.9149
33.65	3.8957
37.02	3.8767
40.38	3.8585
43.75	3.842
47.11	3.8259
50.48	3.8104
53.84	3.7952
57.21	3.781
60.58	3.7667
63.94	3.7527
67.31	3.7391
70.67	3.7258
74.04	3.7127
77.4	3.7007
80.77	3.6889
84.13	3.6777
87.5	3.6672
90.86	3.6576
94.23	3.6486
97.59	3.6402
100.96	3.6328
104.32	3.625
107.69	3.6185
111.05	3.612
114.42	3.6055
117.78	3.5996
121.15	3.5937
124.51	3.5872
127.88	3.5813
131.24	3.5751
134.61	3.5683
137.97	3.5615
141.34	3.5546
144.71	3.5469
148.07	3.5388
151.44	3.5308
154.8	3.5212
158.17	3.5112
161.53	3.4995
164.9	3.4871
168.26	3.4734
171.63	3.461
174.99	3.4511
178.36	3.4424
181.72	3.435
185.09	3.4269
188.45	3.4179
191.82	3.408
195.18	3.3959
198.55	3.3798
201.91	3.3562
205.28	3.3159
208.05	3.2657
208.64	3.2533
210.74	3.2031
212.01	3.168
213.56	3.1178
214.85	3.0673
215.38	3.0447
216.27	2.9994
0	3.0344
0.37	3.085
1.1	3.1352
2.15	3.1854
3.37	3.23
5.03	3.28
6.73	3.3212
9.25	3.3714
10.1	3.3851
13.46	3.4325
16.83	3.4536
20.19	3.4623
23.56	3.4697
26.92	3.4771
30.29	3.4843
33.65	3.4917
37.02	3.5001
40.38	3.5088
43.75	3.5193
47.11	3.5308
50.48	3.5425
53.84	3.5546
57.21	3.5661
60.57	3.5773
63.94	3.5881
67.3	3.5987
70.67	3.608
74.03	3.6154
77.4	3.6222
80.77	3.6278
84.13	3.6337
87.5	3.639
90.86	3.6442
94.23	3.6495
97.59	3.6548
100.96	3.6604
104.32	3.6659
107.69	3.6721
111.05	3.6783
114.42	3.6855
117.78	3.6929
121.15	3.701
124.51	3.71
127.88	3.7196
131.24	3.7298
134.61	3.7413
137.97	3.7527
141.34	3.7655
144.7	3.7785
148.07	3.7921
151.43	3.8061
154.8	3.8206
158.16	3.8352
161.53	3.8501
164.9	3.8656
168.26	3.8808
171.63	3.8966
174.99	3.9124
178.36	3.9291
181.72	3.9459
185.09	3.9617
188.45	3.9775
191.82	3.9933
195.18	4.0091
198.55	4.0252
201.91	4.0417
205.28	4.0581
208.64	4.0742
212.01	4.0913
214.87	4.0981
216.21	4.0981
216.33	4.0981
0	4.0913
3.37	4.0615
6.73	4.0423
10.1	4.024
13.46	4.006
16.83	3.9877
20.19	3.9698
23.56	3.9518
26.92	3.9335
30.29	3.9146
33.65	3.8953
37.02	3.8761
40.38	3.8581
43.75	3.8417
47.11	3.8259
50.48	3.8104
53.84	3.7952
57.21	3.781
60.57	3.7667
63.94	3.7524
67.3	3.7391
70.67	3.7258
74.04	3.7127
77.4	3.7007
80.77	3.6886
84.13	3.6777
87.5	3.6672
90.86	3.6576
94.23	3.6486
97.59	3.6402
100.96	3.6325
104.32	3.625
107.69	3.6182
111.05	3.6117
114.42	3.6055
117.78	3.5993
121.15	3.5934
124.51	3.5872
127.88	3.5813
131.24	3.5748
134.61	3.568
137.97	3.5611
141.34	3.5543
144.7	3.5466
148.07	3.5388
151.43	3.5305
154.8	3.5212
158.16	3.5106
161.53	3.4988
164.89	3.4861
168.26	3.4728
171.62	3.4607
174.99	3.4508
178.35	3.4421
181.72	3.4347
185.09	3.4266
188.45	3.4179
191.82	3.408
195.18	3.3956
198.55	3.3795
201.91	3.3553
205.28	3.3134
208	3.2632
208.64	3.2496
210.73	3.199
212.01	3.1631
213.52	3.1129
214.79	3.0629
215.37	3.0369
216.11	2.9991
0	3.0335
0.38	3.0837
1.11	3.1339
2.15	3.1839
3.37	3.2285
5.03	3.2787
6.73	3.3206
9.27	3.3708
10.1	3.3844
13.46	3.4319
16.83	3.4533
20.19	3.4623
23.56	3.4697
26.92	3.4771
30.29	3.4843
33.65	3.4917
37.02	3.4998
40.39	3.5091
43.76	3.5193
47.11	3.5308
50.48	3.5425
53.84	3.5546
57.21	3.5661
60.57	3.5773
63.94	3.5881
67.3	3.5987
70.67	3.608
74.03	3.6154
